ID,model_ID,year,price,mileage,tax,mpg,engineSize,transmission_ID,fuel_ID,Brand
36258,7,2014,14500,10303,30,62.79999924,2,1,1,BMW
36259,7,2017,18499,10501,135,148.6999969,2,1,3,BMW
36260,1,2016,11726,34240,20,68.90000153,2,2,1,BMW
36261,1,2013,7500,63861,30,65.69999695,2,2,1,BMW
36262,1,2016,11000,56121,125,52.29999924,1.5,2,5,BMW
36263,9,2013,9299,88004,125,57.59999847,2,1,1,BMW
36264,8,2015,13000,106220,160,51.40000153,3,1,1,BMW
36265,9,2014,12000,73500,30,62.79999924,2,1,1,BMW
36266,9,2015,10000,131520,125,60.09999847,2,1,1,BMW
36267,7,2011,6395,79210,145,53.29999924,2,1,1,BMW
36268,3,2016,11000,79060,30,64.19999695,2,2,1,BMW
36269,8,2016,13295,84140,30,65.69999695,2,1,1,BMW
36270,1,2018,12299,38164,145,78.5,1.5,2,1,BMW
36271,1,2013,7699,51988,0,74.30000305,1.600000024,2,1,BMW
36272,7,2013,7999,76429,20,68.90000153,2,2,1,BMW
36273,1,2013,10000,60260,30,64.19999695,2,1,1,BMW
36274,1,2014,11000,71700,125,60.09999847,2,1,1,BMW
36275,3,2015,9495,91620,30,61.40000153,2,1,1,BMW
36276,84,2014,9500,54630,160,51.40000153,2,2,1,BMW
36277,1,2016,14499,17467,30,62.79999924,2,2,1,BMW
36278,1,2016,10514,39512,0,78.5,1.5,2,1,BMW
36279,1,2015,10348,57570,0,74.30000305,2,1,1,BMW
36280,84,2017,19085,36983,145,57.59999847,2,1,1,BMW
36281,7,2017,16746,32230,30,64.19999695,2,1,1,BMW
36282,7,2017,16500,42205,150,62.79999924,2,1,1,BMW
36283,1,2014,15000,44514,305,35.29999924,3,2,5,BMW
36284,7,2017,19500,35303,0,134.5,2,1,3,BMW
36285,84,2018,21800,10947,145,60.09999847,2,1,1,BMW
36286,1,2017,13500,16681,150,68.90000153,0,2,1,BMW
36287,84,2018,21800,12208,150,60.09999847,2,1,1,BMW
36288,9,2015,12700,50000,20,68.90000153,2,1,1,BMW
36289,7,2017,17000,45000,140,134.5,2,1,4,BMW
36290,8,2015,16300,57920,165,51.40000153,3,1,1,BMW
36291,9,2016,17500,36155,160,51.40000153,3,1,1,BMW
36292,7,2016,16500,23340,30,64.19999695,2,1,1,BMW
36293,1,2016,11900,26093,125,53.29999924,1.5,2,5,BMW
36294,1,2016,13300,32404,30,55.5,1.5,1,5,BMW
36295,1,2015,11200,48282,20,70.59999847,2,1,1,BMW
36296,8,2017,14000,53639,145,70.59999847,2,1,1,BMW
36297,3,2017,14300,7861,30,55.40000153,1.5,1,5,BMW
36298,1,2016,9400,58719,20,72.40000153,1.5,2,1,BMW
36299,88,2017,29700,31000,150,47.09999847,3,1,1,BMW
36300,8,2016,16000,39708,30,65.69999695,2,1,1,BMW
36301,88,2015,23800,54248,200,47.09999847,3,1,1,BMW
36302,88,2018,32700,17552,145,45.59999847,3,1,1,BMW
36303,9,2017,22500,25000,150,62.79999924,2,1,1,BMW
36304,9,2018,22500,34000,150,62.79999924,2,1,1,BMW
36305,1,2014,12000,15520,30,64.19999695,2,2,1,BMW
36306,1,2018,13100,33372,145,58.90000153,1.5,1,5,BMW
36307,42,2017,19300,32867,0,470.7999878,0.600000024,1,4,BMW
36308,1,2017,11400,37000,125,53.29999924,1.5,2,5,BMW
36309,1,2015,13800,29867,30,65.69999695,2,1,1,BMW
36310,3,2018,14995,13889,145,55.40000153,1.5,1,5,BMW
36311,7,2016,12600,52125,20,70.59999847,2,1,1,BMW
36312,3,2016,11300,34090,20,72.40000153,1.5,1,1,BMW
36313,1,2016,9800,57178,20,72.40000153,1.5,2,1,BMW
36314,84,2017,15200,24607,125,60.09999847,2,2,1,BMW
36315,1,2013,10400,35000,30,64.19999695,2,1,1,BMW
36316,7,2017,14200,18059,150,48.70000076,2,2,5,BMW
36317,1,2018,16200,9856,145,55.5,1.5,1,5,BMW
36318,7,2016,15600,26267,20,70.59999847,2,1,1,BMW
36319,8,2015,19200,41670,200,47.90000153,3,1,1,BMW
36320,1,2013,7500,67708,0,74.30000305,1.600000024,2,1,BMW
36321,9,2013,10800,73000,125,57.59999847,2,1,1,BMW
36322,3,2016,12500,22500,30,57.59999847,1.5,2,5,BMW
36323,1,2018,12800,38527,145,58.90000153,1.5,1,5,BMW
36324,1,2017,15200,26660,20,67.30000305,2,1,1,BMW
36325,1,2016,15200,23377,30,65.69999695,2,1,1,BMW
36326,9,2016,13500,61425,125,60.09999847,2,1,1,BMW
36327,8,2016,18100,39891,145,53.29999924,3,1,1,BMW
36328,1,2015,15500,45853,300,35.29999924,3,2,5,BMW
36329,86,2017,21800,35428,145,54.29999924,2,1,1,BMW
36330,7,2017,14300,36178,150,70.59999847,2,1,1,BMW
36331,1,2015,12300,32694,20,72.40000153,1.5,1,1,BMW
36332,1,2017,11800,38356,145,83.09999847,1.5,2,1,BMW
36333,1,2016,12300,16483,125,53.29999924,1.5,2,5,BMW
36334,1,2016,12700,14634,125,53.29999924,1.5,2,5,BMW
36335,1,2017,13700,14232,125,53.29999924,1.5,2,5,BMW
36336,8,2016,17800,24085,30,65.69999695,2,1,1,BMW
36337,1,2014,11700,29626,125,50.40000153,1.600000024,1,5,BMW
36338,9,2017,22300,12727,150,65.69999695,2,1,1,BMW
36339,1,2018,14300,13778,150,53.29999924,1.5,2,5,BMW
36340,7,2018,21300,11258,145,64.19999695,2,1,1,BMW
36341,7,2018,16100,44155,145,60.09999847,2,1,1,BMW
36342,84,2018,22600,11070,145,44.79999924,2,1,5,BMW
36343,1,2016,10700,27382,0,83.09999847,1.5,2,1,BMW
36344,1,2013,9700,58689,145,47.90000153,1.600000024,2,5,BMW
36345,9,2012,11300,47185,125,57.59999847,2,1,1,BMW
36346,1,2015,12450,54789,30,65.69999695,2,1,1,BMW
36347,7,2015,12700,49122,30,67.30000305,2,1,1,BMW
36348,7,2016,14500,52000,30,64.19999695,2,1,1,BMW
36349,7,2016,17400,61852,200,49.59999847,3,1,1,BMW
36350,8,2017,20500,24231,145,55.40000153,3,1,1,BMW
36351,3,2016,15000,14395,145,47.09999847,1.5,2,5,BMW
36352,1,2015,16300,34271,300,35.29999924,3,2,5,BMW
36353,7,2014,9500,58470,30,62.79999924,2,2,1,BMW
36354,87,2016,24000,25465,200,47.90000153,3,1,1,BMW
36355,7,2016,16500,36584,30,62.79999924,2,1,1,BMW
36356,8,2017,19500,32632,125,58.90000153,2,1,1,BMW
36357,7,2019,16800,13648,145,62.79999924,2,2,1,BMW
36358,7,2015,14000,33021,125,60.09999847,2,2,1,BMW
36359,88,2016,29000,20851,200,47.09999847,3,1,1,BMW
36360,86,2016,21000,31955,150,54.29999924,2,1,1,BMW
36361,7,2017,14400,14358,150,48.70000076,2,2,5,BMW
36362,8,2017,17000,21869,150,46.29999924,2,2,5,BMW
36363,1,2012,6985,72300,30,62.79999924,2,2,1,BMW
36364,7,2014,9995,103000,125,60.09999847,2,1,1,BMW
36365,3,2017,14200,7329,125,52.29999924,1.5,2,5,BMW
36366,8,2018,18000,27000,150,48.70000076,2,1,5,BMW
36367,3,2016,12250,20905,125,52.29999924,1.5,2,5,BMW
36368,1,2017,11850,29227,125,53.29999924,1.5,2,5,BMW
36369,86,2017,19800,38636,145,54.29999924,2,1,1,BMW
36370,8,2018,21000,15865,145,48.70000076,2,1,5,BMW
36371,1,2014,16700,32271,235,37.70000076,3,1,5,BMW
36372,3,2016,15400,6593,20,68.90000153,1.5,2,1,BMW
36373,1,2015,12100,15113,20,72.40000153,1.5,2,1,BMW
36374,7,2016,14500,30284,30,65.69999695,2,1,1,BMW
36375,9,2017,22000,38002,145,60.09999847,2,1,1,BMW
36376,8,2017,18800,19708,145,65.69999695,2,1,1,BMW
36377,10,2017,23400,23954,260,36.70000076,3,1,5,BMW
36378,9,2016,18000,32868,125,60.09999847,2,1,1,BMW
36379,7,2018,18000,45344,145,64.19999695,2,2,1,BMW
36380,7,2018,21000,17932,145,64.19999695,2,1,1,BMW
36381,1,2019,17600,12839,145,70.59999847,2,1,1,BMW
36382,1,2019,16000,9119,150,38.70000076,1.5,1,5,BMW
36383,8,2016,16000,33650,160,44.79999924,2,2,5,BMW
36384,1,2001,13000,22633,125,53.29999924,0,2,5,BMW
36385,1,2016,12000,30445,125,53.29999924,1.5,2,5,BMW
36386,1,2017,12800,30521,145,68.90000153,0,2,1,BMW
36387,8,2017,17000,36163,145,62.79999924,2,2,1,BMW
36388,7,2018,18000,23611,150,64.19999695,0,1,1,BMW
36389,86,2011,9995,76000,165,50.40000153,2,1,1,BMW
36390,7,2016,14800,65000,125,57.59999847,2,1,1,BMW
36391,8,2016,13950,43480,30,62.79999924,2,2,1,BMW
36392,7,2018,20000,27725,145,64.19999695,2,1,1,BMW
36393,7,2015,14500,16255,30,65.69999695,2,1,1,BMW
36394,1,2016,11000,34683,0,83.09999847,1.5,2,1,BMW
36395,7,2018,18000,24716,150,64.19999695,0,1,1,BMW
36396,1,2016,13700,36948,30,62.79999924,2,2,1,BMW
36397,1,2016,12400,24528,20,68.90000153,0,2,1,BMW
36398,54,2015,28500,40000,305,34,3,4,5,BMW
36399,3,2017,13300,19029,150,52.29999924,1.5,2,5,BMW
36400,3,2017,14400,25975,150,53.29999924,1.5,1,5,BMW
36401,1,2016,12500,11734,125,53.29999924,1.5,2,5,BMW
36402,84,2016,15000,13449,20,68.90000153,2,2,1,BMW
36403,1,2017,11400,40000,20,72.40000153,1.5,2,1,BMW
36404,3,2019,19250,13414,150,50.40000153,1.5,1,5,BMW
36405,7,2016,19000,26114,145,53.29999924,3,1,1,BMW
36406,8,2015,15200,49450,20,62.79999924,2,1,1,BMW
36407,1,2018,15800,2901,145,37.70000076,1.5,2,5,BMW
36408,7,2016,13800,19401,30,67.30000305,2,2,1,BMW
36409,7,2017,19000,19345,150,64.19999695,2,1,1,BMW
36410,1,2017,13000,24104,125,53.29999924,1.5,2,5,BMW
36411,7,2016,18500,24585,145,56.5,3,1,1,BMW
36412,1,2016,12300,30856,20,68.90000153,2,2,1,BMW
36413,7,2018,16200,40151,145,67.30000305,2,1,1,BMW
36414,7,2018,20500,28918,145,64.19999695,2,1,1,BMW
36415,1,2018,15300,36469,150,50.40000153,1.5,2,1,BMW
36416,3,2018,17000,20000,150,50.40000153,1.5,1,5,BMW
36417,9,2019,26000,13000,145,65.69999695,2,1,1,BMW
36418,1,2019,18000,11961,145,47.90000153,1.5,1,1,BMW
36419,1,2015,13800,39141,30,65.69999695,2,1,1,BMW
36420,1,2014,12800,10503,145,50.40000153,1.600000024,2,5,BMW
36421,1,2019,14500,30372,145,53.29999924,1.5,2,5,BMW
36422,3,2016,15000,17097,20,68.90000153,0,1,1,BMW
36423,1,2017,15000,17392,30,55.5,1.5,1,5,BMW
36424,7,2018,15800,27692,145,68.90000153,2,2,1,BMW
36425,84,2015,17700,27460,125,57.59999847,2,1,1,BMW
36426,3,2017,17000,33000,145,65.69999695,2,1,1,BMW
36427,7,2017,13500,48704,125,51.40000153,2,1,5,BMW
36428,84,2017,16300,27473,125,58.90000153,2,2,1,BMW
36429,3,2017,12700,22397,125,52.29999924,1.5,2,5,BMW
36430,1,2018,14700,16313,145,55.5,1.5,1,5,BMW
36431,85,2018,20500,6471,145,52.29999924,2,1,1,BMW
36432,7,2017,16600,50000,0,134.5,2,1,4,BMW
36433,7,2015,20990,17620,265,36.70000076,3,2,5,BMW
36434,1,2016,19290,28451,240,37.70000076,3,1,5,BMW
36435,1,2017,16800,22396,145,54.29999924,1.5,1,5,BMW
36436,7,2016,16900,38480,0,148.6999969,2,1,3,BMW
36437,7,2016,16500,42298,125,60.09999847,2,1,1,BMW
36438,7,2015,15600,33452,30,64.19999695,2,1,1,BMW
36439,84,2016,15000,32313,20,68.90000153,2,2,1,BMW
36440,1,2018,12700,35742,145,58.90000153,1.5,1,5,BMW
36441,7,2017,13750,27779,150,48.70000076,2,2,5,BMW
36442,84,2017,15400,18000,20,68.90000153,2,2,1,BMW
36443,3,2017,13400,49264,150,62.79999924,2,1,1,BMW
36444,1,2015,12800,37391,30,65.69999695,2,2,1,BMW
36445,7,2016,16700,52880,0,134.5,2,1,3,BMW
36446,7,2016,12300,32759,20,72.40000153,2,2,1,BMW
36447,1,2015,15490,31141,30,64.19999695,2,1,1,BMW
36448,9,2014,14990,55306,125,57.59999847,2,1,1,BMW
36449,84,2016,17000,41377,125,58.90000153,2,2,1,BMW
36450,8,2017,19800,23609,125,60.09999847,2,1,1,BMW
36451,1,2016,15700,19732,30,62.79999924,2,2,1,BMW
36452,1,2017,12900,42159,150,70.59999847,2,1,1,BMW
36453,3,2017,12000,39370,150,68.90000153,2,1,1,BMW
36454,3,2017,15000,36729,30,67.30000305,2,1,1,BMW
36455,3,2016,15200,24146,30,65.69999695,2,1,1,BMW
36456,1,2019,17800,7218,150,52.29999924,1.5,2,5,BMW
36457,84,2017,17000,18000,125,58.90000153,2,2,1,BMW
36458,12,2019,73900,953,145,26.89999962,4.400000095,1,5,BMW
36459,8,2019,26490,6751,145,48.70000076,2,1,5,BMW
36460,7,2018,19800,29473,145,64.19999695,2,1,1,BMW
36461,1,2014,12000,34795,30,64.19999695,2,1,1,BMW
36462,7,2013,8500,49884,145,47.90000153,1.600000024,2,5,BMW
36463,3,2017,16300,36869,145,47.90000153,2,1,5,BMW
36464,7,2016,16600,31741,20,65.69999695,2,1,1,BMW
36465,7,2015,15700,42492,145,56.5,3,1,1,BMW
36466,3,2018,19600,15621,145,60.09999847,2,2,1,BMW
36467,88,2017,30000,23882,145,47.09999847,3,1,1,BMW
36468,1,2018,19990,20022,150,48.70000076,2,1,1,BMW
36469,1,2017,21400,23000,205,39.79999924,3,1,5,BMW
36470,3,2017,16400,8012,150,53.29999924,1.5,1,5,BMW
36471,7,2018,17995,17500,150,54.29999924,1.5,1,5,BMW
36472,8,2019,28500,5123,145,48.70000076,2,1,5,BMW
36473,7,2020,32400,2121,145,52.29999924,2,1,1,BMW
36474,86,2019,35900,4078,145,30.39999962,2,1,5,BMW
36475,8,2016,19290,44675,125,58.90000153,2,1,1,BMW
36476,88,2015,35400,27947,235,42.79999924,3,1,1,BMW
36477,3,2019,21990,1243,145,42.20000076,1.5,2,5,BMW
36478,3,2015,13290,27419,30,55.40000153,2,1,1,BMW
36479,84,2017,22000,14105,150,60.09999847,2,1,1,BMW
36480,84,2017,22000,10048,150,60.09999847,2,1,1,BMW
36481,84,2017,18300,43147,145,57.59999847,2,1,1,BMW
36482,1,2013,11000,37012,30,62.79999924,2,2,1,BMW
36483,1,2018,17500,4971,150,52.29999924,1.5,2,5,BMW
36484,1,2017,15000,15592,30,55.5,1.5,1,5,BMW
36485,3,2016,19700,26193,260,37.20000076,3,1,5,BMW
36486,3,2016,13400,35437,30,64.19999695,2,2,1,BMW
36487,1,2015,12000,48489,30,65.69999695,2,2,1,BMW
36488,3,2014,13990,42947,205,42.79999924,2,2,5,BMW
36489,88,2016,26900,17303,205,47.90000153,3,1,1,BMW
36490,7,2018,18990,42967,150,48.70000076,2,1,5,BMW
36491,3,2015,13900,29867,30,68.90000153,2,1,1,BMW
36492,7,2016,17400,32500,30,64.19999695,2,1,1,BMW
36493,1,2017,16990,23000,30,65.69999695,2,1,1,BMW
36494,3,2018,19800,10764,145,47.90000153,2,1,5,BMW
36495,86,2017,23100,35903,145,54.29999924,2,1,1,BMW
36496,1,2017,12988,42069,20,68.90000153,2,2,1,BMW
36497,1,2013,11400,59824,125,58.90000153,2,2,1,BMW
36498,7,2014,15690,44900,125,58.90000153,2,1,1,BMW
36499,1,2014,12990,34902,145,50.40000153,1.600000024,2,5,BMW
36500,3,2016,20600,22901,260,37.20000076,3,1,5,BMW
36501,9,2017,26990,20508,145,56.5,3,1,1,BMW
36502,1,2017,15400,57414,145,68.90000153,1.5,1,1,BMW
36503,1,2013,14490,34628,145,52.29999924,1.600000024,2,5,BMW
36504,8,2015,18990,24102,145,56.5,2,1,1,BMW
36505,7,2019,31489,7834,145,49.59999847,2,1,1,BMW
36506,87,2020,44899,100,145,26.89999962,3,1,5,BMW
36507,7,2020,34900,100,145,50.40000153,2,1,1,BMW
36508,7,2020,39900,13,145,44.09999847,3,1,1,BMW
36509,89,2019,58900,15,145,34.90000153,3,1,1,BMW
36510,7,2016,12000,42119,30,67.30000305,2,2,1,BMW
36511,9,2014,13500,41522,30,62.79999924,2,1,1,BMW
36512,1,2015,13600,38046,20,67.30000305,2,1,1,BMW
36513,1,2017,15800,30257,145,68.90000153,2,1,1,BMW
36514,87,2018,27800,17878,145,54.29999924,2,1,1,BMW
36515,8,2016,17300,32837,30,65.69999695,2,1,1,BMW
36516,7,2015,13100,36801,30,61.40000153,2,2,1,BMW
36517,84,2016,17400,28999,125,58.90000153,2,2,1,BMW
36518,9,2017,22400,16942,145,48.70000076,2,1,5,BMW
36519,7,2018,22800,18627,145,47.90000153,2,1,5,BMW
36520,3,2018,18490,7913,145,56.5,1.5,1,1,BMW
36521,8,2015,16900,57317,160,44.79999924,2,1,5,BMW
36522,42,2015,17400,29465,0,470.7999878,1,1,2,BMW
36523,86,2018,30990,13034,145,54.29999924,2,1,1,BMW
36524,1,2017,21990,13905,145,39.79999924,3,1,5,BMW
36525,7,2014,15490,47701,145,55.40000153,2,2,1,BMW
36526,1,2015,11490,62538,30,56.5,1.5,2,5,BMW
36527,8,2018,22900,15814,145,48.70000076,2,1,5,BMW
36528,84,2019,26990,7288,145,39.79999924,2,1,5,BMW
36529,93,2020,39990,1784,150,33.20000076,3,1,5,BMW
36530,3,2015,12690,29400,20,68.90000153,2,2,1,BMW
36531,7,2019,33890,2993,150,47.90000153,3,1,1,BMW
36532,1,2018,18995,11885,150,36.70000076,2,1,5,BMW
36533,84,2020,33400,321,145,50.40000153,2,2,1,BMW
36534,7,2020,43900,11,145,34.90000153,3,1,5,BMW
36535,45,2015,44990,43323,0,134.5,1.5,1,3,BMW
36536,7,2014,9500,75083,20,68.90000153,2,1,1,BMW
36537,7,2015,13000,34533,125,60.09999847,2,2,1,BMW
36538,7,2016,10000,84878,0,74.30000305,2,1,1,BMW
36539,7,2015,19690,47741,200,49.59999847,3,1,1,BMW
36540,10,2015,18990,62953,160,51.40000153,3,1,1,BMW
36541,7,2016,20400,40421,160,51.40000153,3,1,1,BMW
36542,3,2019,23900,2426,145,47.09999847,2,1,1,BMW
36543,7,2016,15400,21854,145,48.70000076,2,2,5,BMW
36544,3,2018,19990,19234,145,47.09999847,2,1,1,BMW
36545,86,2016,21990,35121,145,54.29999924,2,1,1,BMW
36546,7,2014,14500,45140,125,57.59999847,3,1,1,BMW
36547,7,2016,10000,104720,125,51.40000153,1.5,1,5,BMW
36548,8,2016,13000,129590,150,48.70000076,2,1,5,BMW
36549,3,2016,13995,36250,30,64.19999695,2,2,1,BMW
36550,7,2007,5795,83350,325,31.39999962,3,1,5,BMW
36551,7,2020,29490,12,145,42.20000076,2,1,5,BMW
36552,7,2019,26899,11512,145,52.29999924,2,1,1,BMW
36553,1,2019,26989,5444,145,51.40000153,2,1,1,BMW
36554,7,2020,34900,10,145,40.40000153,2,1,5,BMW
36555,7,2018,20690,16986,145,64.19999695,2,1,1,BMW
36556,3,2016,13900,38811,20,68.90000153,1.5,2,1,BMW
36557,9,2016,14499,53689,30,62.79999924,2,1,1,BMW
36558,3,2014,11000,37148,30,62.79999924,2,2,1,BMW
36559,1,2014,9500,36672,30,65.69999695,2,2,1,BMW
36560,84,2016,13999,30466,20,68.90000153,2,2,1,BMW
36561,3,2016,11999,68945,20,68.90000153,1.5,1,1,BMW
36562,1,2016,17199,18706,260,36.20000076,3,2,5,BMW
36563,7,2012,7500,75453,30,62.79999924,2,2,1,BMW
36564,3,2017,16500,66410,260,36.20000076,3,2,5,BMW
36565,9,2014,11695,65520,30,62.79999924,2,1,1,BMW
36566,7,2014,14500,48760,125,57.59999847,3,1,1,BMW
36567,1,2014,6795,102520,30,62.79999924,2,2,1,BMW
36568,7,2015,12500,107940,145,56.5,3,1,1,BMW
36569,8,2016,12000,117230,30,65.69999695,2,1,1,BMW
36570,86,2015,13000,105320,160,52.29999924,2,2,1,BMW
36571,1,2016,8000,101980,20,68.90000153,2,2,1,BMW
36572,3,2015,7395,100230,20,68.90000153,2,2,1,BMW
36573,8,2015,14000,58900,30,65.69999695,2,1,1,BMW
36574,7,2015,13295,76720,165,51.40000153,3,1,1,BMW
36575,1,2018,13425,22045,150,53.29999924,1.5,2,5,BMW
36576,7,2016,11250,70600,30,70.59999847,2,1,1,BMW
36577,7,2016,14195,56140,0,148.6999969,2,1,3,BMW
36578,9,2016,12295,97930,125,60.09999847,2,1,1,BMW
36579,3,2016,10500,83200,30,64.19999695,2,2,1,BMW
36580,7,2017,13999,23608,150,48.70000076,2,2,5,BMW
36581,1,2013,10125,61040,205,42.79999924,2,2,5,BMW
36582,11,2006,4995,81000,325,34.40000153,3,1,1,BMW
36583,7,2009,4195,70000,165,47.90000153,2,2,5,BMW
36584,1,2014,10395,25000,0,74.30000305,1.600000024,2,1,BMW
36585,7,2017,15350,40244,30,64.19999695,2,1,1,BMW
36586,1,2016,11500,54156,30,65.69999695,2,2,1,BMW
36587,1,2018,13750,17613,145,37.70000076,1.5,2,5,BMW
36588,84,2016,17225,17531,125,58.90000153,2,2,1,BMW
36589,7,2017,8795,108190,30,62.79999924,2,2,1,BMW
36590,1,2015,10695,52770,145,48.70000076,1.600000024,1,5,BMW
36591,7,2014,8000,99920,125,58.90000153,2,2,1,BMW
36592,7,2016,14295,94810,0,134.5,2,1,3,BMW
36593,7,2014,8795,130340,145,55.40000153,2,2,1,BMW
36594,9,2016,11000,100170,20,68.90000153,2,1,1,BMW
36595,7,2016,19495,27500,160,51.40000153,3,1,1,BMW
36596,7,2014,11295,52117,30,62.79999924,2,1,1,BMW
36597,7,2015,13980,36816,30,70.59999847,2,1,1,BMW
36598,7,2009,5695,110931,160,51.40000153,2,4,1,BMW
36599,8,2015,14995,51611,125,58.90000153,2,2,1,BMW
36600,11,2014,13999,53329,160,50.40000153,3,1,1,BMW
36601,84,2017,17299,35779,145,55.40000153,2,1,1,BMW
36602,7,2015,8500,71915,20,68.90000153,2,2,1,BMW
36603,3,2017,16350,13750,145,62.79999924,2,1,1,BMW
36604,84,2013,9995,44013,160,51.40000153,2,2,1,BMW
36605,7,2015,10000,99530,30,67.30000305,2,1,1,BMW
36606,7,2016,14295,86060,0,134.5,2,1,3,BMW
36607,7,2015,9500,128850,145,56.5,2,2,1,BMW
36608,86,2016,15500,72070,160,52.29999924,2,2,1,BMW
36609,86,2016,16295,81050,150,54.29999924,2,1,1,BMW
36610,9,2016,9000,93240,30,65.69999695,2,2,1,BMW
36611,1,2015,11695,58620,20,67.30000305,2,1,1,BMW
36612,7,2010,3800,156800,125,58.90000153,2,2,1,BMW
36613,7,2012,8985,67458,30,62.79999924,2,1,1,BMW
36614,8,2014,13991,44042,125,57.70000076,2,1,1,BMW
36615,84,2012,7985,82570,150,56.5,2,1,1,BMW
36616,86,2015,13985,77120,150,54.29999924,2,1,1,BMW
36617,88,2013,21000,52000,200,45.59999847,3,1,1,BMW
36618,7,2013,9489,52757,30,62.79999924,2,2,1,BMW
36619,7,2017,18999,24658,0,134.5,2,1,3,BMW
36620,9,2016,15499,35487,30,65.69999695,2,1,1,BMW
36621,3,2015,14700,32882,125,60.09999847,0,1,1,BMW
36622,3,2016,14999,21985,160,44.09999847,2,2,5,BMW
36623,9,2013,11299,73876,145,55.40000153,3,1,1,BMW
36624,1,2016,10399,33546,0,83.09999847,1.5,2,1,BMW
36625,7,2013,10995,45883,30,62.79999924,2,2,1,BMW
36626,7,2016,16995,14867,145,56.5,3,1,1,BMW
36627,9,2014,13995,48280,30,62.79999924,2,1,1,BMW
36628,1,2015,10495,27000,0,78.5,1.5,2,1,BMW
36629,9,2016,12494,49305,20,68.90000153,2,1,1,BMW
36630,9,2016,13699,36813,20,68.90000153,2,1,1,BMW
36631,84,2016,15994,24984,125,58.90000153,2,2,1,BMW
36632,88,2018,47994,19750,140,47.09999847,3,1,1,BMW
36633,7,2007,5994,118000,300,38.20000076,3,1,1,BMW
36634,3,2016,9799,67170,20,72.40000153,1.5,1,1,BMW
36635,7,2015,13999,40430,145,56.5,2,2,1,BMW
36636,9,2015,11999,74014,30,62.79999924,2,1,1,BMW
36637,7,2017,18999,29528,145,64.19999695,2,1,1,BMW
36638,7,2015,11999,40814,20,68.90000153,2,2,1,BMW
36639,8,2016,18499,60018,160,49.59999847,3,1,1,BMW
36640,8,2016,15499,32157,200,42.79999924,2,2,5,BMW
36641,7,2018,21200,13590,150,64.19999695,2,1,1,BMW
36642,7,2018,18000,24240,150,64.19999695,0,1,1,BMW
36643,3,2015,8995,64888,20,68.90000153,2,1,1,BMW
36644,7,2016,16999,18520,200,43.5,2,2,5,BMW
36645,1,2015,9499,54228,0,83.09999847,1.5,2,1,BMW
36646,1,2013,7399,58149,0,74.30000305,1.600000024,2,1,BMW
36647,9,2017,24999,5336,135,156.8999939,2,1,3,BMW
36648,8,2015,15499,32423,145,53.29999924,2,2,1,BMW
36649,9,2017,22199,21319,145,62.79999924,2,1,1,BMW
36650,9,2014,14750,20741,30,62.79999924,2,1,1,BMW
36651,1,2015,12059,69758,125,60.09999847,2,1,1,BMW
36652,3,2017,14000,18234,145,52.29999924,1.5,2,5,BMW
36653,1,2016,10599,27636,0,83.09999847,1.5,2,1,BMW
36654,7,2011,4994,112000,30,62.79999924,2,2,1,BMW
36655,9,2013,11000,86000,160,51.40000153,2,1,1,BMW
36656,1,2012,6500,93000,30,62.79999924,2,2,1,BMW
36657,1,2017,19750,29000,205,39.79999924,3,1,5,BMW
36658,9,2014,11500,92000,125,57.59999847,2,1,1,BMW
36659,1,2013,8000,50000,145,49.59999847,1.600000024,2,5,BMW
36660,7,2017,13199,54962,145,74.30000305,2,1,1,BMW
36661,9,2016,16399,45036,160,44.79999924,2,1,5,BMW
36662,3,2016,10725,45930,145,48.70000076,1.5,2,5,BMW
36663,84,2016,15199,41571,125,60.09999847,2,1,1,BMW
36664,8,2016,13999,45253,30,67.30000305,2,2,1,BMW
36665,1,2014,9999,63169,30,64.19999695,2,2,1,BMW
36666,7,2017,15349,53347,0,148.6999969,2,1,3,BMW
36667,1,2016,10699,34933,0,83.09999847,1.5,2,1,BMW
36668,1,2013,9999,48279,145,50.40000153,1.600000024,2,5,BMW
36669,7,2017,13499,52716,145,70.59999847,2,1,1,BMW
36670,86,2014,14999,47925,160,50.40000153,2,1,1,BMW
36671,86,2015,18699,24288,145,54.29999924,2,1,1,BMW
36672,7,2018,16200,10591,145,67.30000305,2,1,1,BMW
36673,3,2017,16499,16888,145,51.40000153,1.5,1,5,BMW
36674,3,2017,15887,46827,135,141.1999969,1.5,1,3,BMW
36675,84,2013,10299,33412,160,52.29999924,2,1,1,BMW
36676,8,2015,15699,33689,20,70.59999847,2,1,1,BMW
36677,1,2016,12599,29752,20,70.59999847,1.5,2,1,BMW
36678,8,2014,14999,32463,200,43.5,2,1,5,BMW
36679,84,2017,15399,18097,145,68.90000153,2,2,1,BMW
36680,7,2016,15499,42571,125,58.90000153,2,2,1,BMW
36681,9,2015,10699,93056,20,68.90000153,2,1,1,BMW
36682,7,2015,13999,46531,125,61.40000153,2,1,1,BMW
36683,1,2012,7899,85827,30,62.79999924,2,2,1,BMW
36684,1,2017,14599,15361,145,72.40000153,1.5,1,1,BMW
36685,88,2017,30999,32812,145,47.09999847,3,1,1,BMW
36686,1,2018,12399,23635,145,72.40000153,1.5,2,1,BMW
36687,9,2016,13119,51780,125,60.09999847,2,2,1,BMW
36688,3,2015,10999,54050,20,74.30000305,1.5,2,1,BMW
